,final_vcpu,final_ram,final_volume
3215,32,100,400
3216,45,74,890
3217,15,37,320
3218,57,117,870
3219,15,31,370
3220,35,72,890
3221,41,109,800
3222,4,34,750
3223,17,79,900
3224,58,97,850
3225,41,75,830
3226,16,88,900
3227,21,55,500
3228,25,44,710
3229,11,107,790
3230,56,67,890
3231,36,106,770
3232,34,103,630
3233,13,50,840
3234,53,63,880
3235,3,48,550
3236,9,95,620
3237,57,79,860
3238,17,17,320
3239,61,74,870
3240,30,103,730
3241,41,106,830
3242,36,102,890
3243,55,68,710
3244,11,56,640
3245,7,12,230
3246,69,76,770
3247,22,37,390
3248,58,64,880
3249,7,108,590
3250,9,106,770
3251,48,67,820
3252,29,31,620
3253,46,54,640
3254,22,47,420
3255,32,113,870
3256,19,90,880
3257,43,114,760
3258,22,115,720
3259,60,71,860
3260,53,75,750
3261,53,119,770
3262,50,112,870
3263,56,62,690
3264,42,107,710
3265,3,96,610
3266,46,111,510
3267,25,83,580
3268,35,100,730
3269,59,80,830
3270,48,77,860
3271,23,68,850
3272,69,79,840
3273,47,62,750
3274,8,79,690
3275,49,66,740
3276,22,42,740
3277,22,35,320
3278,35,82,760
3279,42,50,430
3280,19,108,710
3281,36,101,760
3282,3,75,460
3283,54,56,830
3284,55,85,900
3285,42,112,730
3286,52,86,880
3287,7,54,710
3288,47,119,600
3289,54,78,850
3290,38,108,670
3291,31,104,660
3292,41,72,790
3293,24,58,550
3294,41,80,860
3295,30,36,700
3296,1,54,390
3297,51,114,650
3298,14,23,600
3299,36,105,630
3300,36,112,860
3301,55,86,590
3302,15,115,800
3303,31,79,560
3304,23,60,700
3305,6,32,390
3306,26,41,630
3307,60,73,810
3308,18,59,770
3309,38,99,530
3310,5,6,240
3311,67,67,690
3312,4,52,770
3313,39,70,860
3314,43,75,780
3315,16,70,760
3316,34,38,520
3317,10,106,630
3318,51,69,870
3319,7,44,660
3320,49,119,850
3321,33,56,690
3322,43,63,710
3323,30,79,600
3324,59,65,900
3325,42,91,540
3326,4,39,680
3327,53,111,870
3328,4,15,700
3329,43,120,850
3330,34,97,430
3331,48,76,890
3332,31,104,540
3333,14,74,870
3334,60,77,780
3335,13,30,750
3336,40,97,720
3337,46,108,830
3338,38,115,900
3339,37,110,680
3340,58,120,600
3341,52,68,890
3342,20,73,900
3343,68,77,840
3344,27,69,720
3345,33,93,370
3346,5,98,610
3347,34,117,610
3348,45,86,870
3349,9,106,590
3350,13,70,560
3351,10,54,810
3352,62,66,810
3353,37,116,720
3354,24,100,830
3355,77,82,850
3356,16,82,870
3357,42,111,640
3358,49,112,860
3359,31,101,790
3360,15,47,380
3361,32,81,860
3362,27,75,470
3363,59,67,800
3364,50,112,810
3365,33,65,890
3366,7,53,810
3367,11,104,720
3368,41,61,860
3369,34,78,840
3370,32,64,850
3371,35,46,320
3372,47,55,630
3373,7,40,530
3374,40,73,790
3375,3,68,660
3376,41,69,760
3377,8,48,590
3378,47,88,900
3379,20,51,740
3380,24,31,690
3381,20,44,830
3382,47,83,870
3383,57,111,890
3384,14,62,840
3385,5,73,450
3386,35,83,850
3387,2,60,860
3388,38,39,650
3389,51,67,760
3390,15,72,770
3391,12,35,580
3392,25,61,610
3393,56,75,890
3394,9,53,590
3395,20,50,380
3396,42,113,900
3397,8,69,490
3398,6,45,420
3399,36,71,900
3400,11,62,680
3401,7,26,590
3402,31,112,730
3403,59,68,740
3404,41,82,900
3405,42,108,610
3406,19,87,870
3407,8,97,560
3408,38,47,400
3409,25,72,840
3410,69,70,720
3411,15,67,770
3412,17,42,690
3413,55,77,880
3414,39,110,550
3415,1,68,440
3416,34,118,870
3417,15,18,380
3418,41,116,730
3419,48,65,740
3420,53,120,710
3421,58,79,890
3422,11,13,680
3423,23,59,880
3424,5,45,350
3425,41,63,790
3426,1,64,620
3427,35,38,390
3428,51,118,880
3429,15,20,440
3430,23,90,680
3431,55,115,880
3432,3,15,820
3433,54,73,780
3434,41,66,760
3435,53,70,580
3436,12,82,890
3437,59,62,630
3438,47,111,670
3439,62,78,820
3440,11,18,350
3441,16,72,590
3442,25,42,630
3443,34,57,390
3444,27,95,820
3445,24,50,670
3446,33,41,610
3447,16,66,900
3448,47,74,880
3449,54,67,730
3450,42,107,730
3451,32,46,640
3452,37,64,780
3453,81,82,830
3454,47,90,890
3455,11,51,490
3456,37,86,890
3457,22,37,340
3458,48,119,780
3459,26,91,710
3460,9,14,690
3461,22,28,730
3462,41,79,890
3463,59,64,820
3464,52,74,880
3465,38,101,760
3466,5,51,480
3467,41,116,810
3468,54,61,710
3469,45,67,750
3470,10,53,780
3471,55,64,680
3472,31,112,540
3473,26,104,610
3474,48,116,880
3475,6,26,360
3476,24,86,850
3477,34,100,730
3478,43,70,620
3479,55,67,890
3480,54,114,720
3481,6,8,340
3482,45,72,750
3483,5,120,780
3484,38,63,560
3485,2,114,770
3486,34,110,770
3487,74,75,900
3488,11,30,880
3489,4,20,890
3490,9,42,760
3491,42,76,760
3492,23,75,790
3493,23,79,690
3494,28,31,350
3495,53,74,800
3496,1,16,380
3497,42,69,830
3498,5,10,570
3499,15,76,550
3500,2,118,620
3501,39,75,890
3502,7,74,710
3503,12,27,480
3504,42,86,790
3505,11,59,590
3506,60,80,900
3507,46,56,730
3508,40,109,670
3509,68,81,890
3510,19,50,520
3511,34,94,370
3512,43,95,630
3513,30,80,570
3514,50,64,830
3515,23,25,900
3516,5,100,620
3517,39,100,610
3518,6,11,570
3519,2,19,790
3520,33,57,630
3521,48,52,470
3522,6,49,460
3523,54,114,630
3524,26,93,670
3525,31,40,470
3526,5,75,690
3527,43,73,800
3528,34,67,860
3529,69,69,840
3530,7,22,530
3531,37,110,730
3532,36,65,730
3533,57,64,900
3534,25,75,840
3535,3,20,440
3536,46,113,790
3537,57,76,830
3538,44,112,730
3539,52,69,840
3540,10,79,640
3541,50,87,890
3542,30,84,650
3543,55,118,880
3544,19,40,550
3545,48,72,740
3546,19,40,880
3547,41,55,430
3548,32,99,870
3549,22,59,610
3550,31,69,830
3551,24,32,760
3552,52,99,660
3553,35,43,870
3554,17,31,690
3555,9,10,330
3556,52,62,700
3557,51,59,440
3558,17,114,660
3559,29,56,650
3560,27,30,700
3561,13,54,420
3562,2,18,770
3563,17,99,840
3564,39,62,640
3565,18,20,420
3566,38,65,890
3567,33,102,850
3568,39,120,640
3569,34,66,800
3570,5,34,590
3571,8,27,360
3572,40,71,840
3573,59,118,870
3574,41,65,720
3575,15,98,720
3576,8,73,570
3577,2,106,560
3578,10,57,760
3579,45,62,800
3580,41,101,900
3581,43,62,710
3582,54,116,610
3583,35,50,330
3584,13,67,410
3585,15,16,760
3586,13,83,800
3587,49,86,660
3588,26,61,900
3589,39,104,660
3590,25,52,690
3591,9,8,320
3592,38,80,850
3593,34,101,660
3594,42,115,850
3595,40,44,570
3596,18,72,730
3597,56,84,890
3598,52,61,890
3599,8,55,550
3600,48,84,890
3601,48,71,830
3602,3,46,380
3603,6,117,810
3604,41,98,850
3605,19,95,690
3606,62,69,750
3607,22,107,750
3608,67,75,750
3609,48,75,880
3610,11,58,470
3611,4,39,600
3612,56,65,790
3613,37,45,650
3614,60,69,840
3615,29,58,720
3616,23,46,840
3617,30,36,510
3618,49,61,740
3619,35,101,470
3620,16,39,410
3621,1,20,350
3622,62,78,900
3623,9,70,570
3624,75,85,880
3625,40,79,850
3626,64,67,870
3627,21,56,750
3628,41,64,670
3629,29,88,610
3630,29,71,720
3631,25,60,730
3632,2,67,730
3633,41,41,410
3634,29,47,700
3635,9,63,460
3636,21,21,280
3637,55,80,860
3638,40,55,340
3639,14,74,630
3640,5,50,330
3641,57,92,820
3642,29,37,820
3643,57,73,900
3644,12,63,760
3645,9,111,720
3646,41,105,870
3647,6,70,560
3648,35,71,830
3649,43,88,890
3650,21,22,400
3651,38,94,810
3652,22,91,720
3653,7,16,490
3654,56,73,850
3655,4,12,610
3656,12,98,620
3657,46,77,580
3658,56,88,880
3659,5,54,670
3660,33,98,900
3661,20,97,670
3662,26,109,870
3663,31,72,600
3664,9,20,500
3665,50,70,420
3666,24,50,600
3667,18,46,540
3668,58,72,750
3669,33,106,600
3670,34,114,900
3671,21,77,550
3672,31,65,690
3673,4,98,710
3674,7,77,540
3675,39,109,510
3676,9,25,510
3677,32,100,810
3678,58,65,760
3679,12,64,820
3680,29,49,470
3681,42,62,630
3682,57,85,860
3683,47,74,860
3684,13,54,620
3685,54,61,890
3686,7,12,840
3687,34,55,360
3688,18,46,520
3689,45,72,890
3690,30,89,790
3691,70,84,900
3692,36,66,880
3693,51,64,660
3694,48,71,890
3695,25,40,830
3696,4,12,340
3697,81,83,890
3698,16,16,870
3699,33,94,400
3700,19,38,670
3701,20,78,500
3702,33,120,760
3703,58,78,900
3704,56,104,880
3705,6,101,820
3706,50,65,740
3707,50,98,740
3708,35,79,890
3709,44,77,660
3710,28,77,860
3711,41,107,830
3712,44,70,790
3713,24,29,410
3714,3,54,660
3715,36,51,710
3716,54,63,900
3717,43,64,650
3718,37,103,630
3719,7,10,170
3720,29,85,900
3721,53,113,630
3722,14,15,390
3723,17,57,420
3724,29,90,900
3725,44,51,820
3726,34,107,790
3727,5,12,320
3728,13,108,710
3729,46,87,540
3730,29,97,770
3731,4,26,720
3732,33,61,440
3733,18,85,720
3734,34,94,760
3735,20,40,790
3736,33,38,390
3737,53,69,850
3738,51,61,620
3739,49,54,580
3740,26,46,660
3741,15,70,700
3742,57,61,820
3743,43,65,670
3744,10,11,260
3745,57,65,780
3746,51,114,900
3747,60,70,770
3748,3,21,330
3749,54,73,890
3750,57,72,830
3751,13,51,890
3752,46,67,820
3753,9,17,350
3754,17,117,680
3755,28,71,580
3756,32,102,780
3757,61,72,740
3758,35,113,860
3759,14,81,630
3760,7,41,420
3761,41,104,830
3762,45,98,820
3763,32,70,830
3764,32,39,720
3765,23,72,880
3766,42,73,860
3767,41,63,650
3768,33,48,760
3769,31,110,840
3770,38,64,740
3771,22,74,470
3772,27,97,880
3773,26,27,670
3774,20,90,610
3775,22,44,880
3776,74,80,840
3777,16,36,870
3778,47,66,840
3779,32,81,650
3780,5,13,200
3781,34,78,780
3782,2,17,440
3783,59,66,870
3784,47,70,410
3785,9,25,350
3786,52,113,640
3787,21,112,850
3788,34,88,860
3789,44,61,860
3790,46,65,700
3791,2,39,480
3792,6,6,590
3793,4,38,470
3794,36,37,820
3795,21,59,510
3796,18,28,600
3797,48,70,710
3798,19,30,590
3799,46,119,660
3800,33,103,710
3801,50,117,880
3802,11,70,470
3803,46,77,890
3804,11,23,340
3805,41,57,690
3806,15,70,880
3807,42,82,900
3808,45,49,550
3809,40,111,710
3810,29,30,630
3811,23,27,880
3812,17,70,810
3813,2,85,810
3814,44,75,760
3815,47,120,680
3816,35,64,890
3817,47,70,430
3818,33,94,620
3819,52,75,820
3820,36,105,740
3821,39,64,680
3822,23,105,620
3823,27,98,870
3824,39,68,690
3825,27,50,630
3826,26,42,330
3827,9,50,400
3828,27,27,390
3829,46,109,600
3830,76,76,830
3831,2,25,630
3832,26,47,900
3833,20,37,370
3834,71,86,860
3835,13,42,390
3836,53,115,860
3837,4,18,370
3838,13,94,790
3839,2,94,630
3840,44,108,520
3841,73,80,810
3842,15,82,820
3843,41,103,520
3844,6,34,890
3845,48,93,730
3846,41,63,400
3847,6,35,830
3848,16,32,420
3849,41,83,890
3850,49,59,650
3851,38,101,800
3852,7,34,400
3853,35,42,410
3854,9,40,610
3855,26,52,560
3856,52,62,720
3857,7,68,860
3858,12,73,630
3859,28,41,330
3860,46,64,720
3861,42,65,800
3862,59,68,730
3863,33,96,370
3864,29,37,420
3865,19,60,460
3866,23,89,570
3867,33,109,750
3868,37,51,390
3869,26,43,600
3870,38,104,620
3871,74,87,890
3872,40,101,410
3873,12,71,820
3874,45,47,480
3875,19,27,360
3876,42,71,810
3877,47,107,870
3878,32,64,850
3879,44,62,620
3880,56,68,680
3881,46,74,630
3882,15,18,840
3883,11,71,740
3884,16,100,660
3885,46,99,900
3886,25,67,700
3887,37,103,780
3888,6,34,690
3889,71,89,890
3890,63,73,850
3891,52,61,880
3892,21,29,400
3893,25,37,440
3894,35,101,740
3895,58,84,880
3896,13,111,840
3897,34,46,420
3898,30,70,780
3899,37,38,380
3900,37,98,890
3901,43,46,620
3902,51,69,890
3903,19,90,860
3904,53,83,830
3905,15,34,750
3906,44,69,770
3907,46,85,890
3908,22,46,760
3909,45,62,660
3910,8,62,540
3911,45,75,540
3912,65,71,730
3913,3,84,570
3914,8,15,380
3915,28,74,590
3916,36,100,750
3917,39,99,850
3918,35,66,900
3919,24,41,510
3920,11,75,490
3921,4,30,310
3922,41,64,870
3923,23,107,620
3924,45,97,610
3925,6,27,780
3926,53,80,830
3927,4,32,670
3928,19,80,640
3929,52,62,630
3930,50,65,800
3931,41,76,730
3932,50,72,480
3933,9,60,690
3934,57,61,630
3935,43,70,770
3936,40,106,880
3937,32,98,520
3938,31,31,390
3939,43,107,780
3940,42,73,450
3941,54,111,830
3942,12,71,730
3943,6,30,820
3944,30,69,730
3945,67,79,810
3946,31,55,420
3947,8,33,340
3948,48,111,650
3949,45,73,560
3950,24,59,450
3951,16,82,880
3952,55,87,880
3953,43,61,850
3954,49,61,710
3955,49,64,800
3956,45,63,650
3957,27,97,810
3958,25,79,470
3959,12,17,600
3960,27,68,700
3961,41,102,760
3962,46,113,580
3963,28,48,550
3964,17,77,490
3965,66,87,880
3966,27,30,370
3967,19,65,740
3968,53,69,870
3969,38,109,610
3970,35,113,690
3971,22,46,670
3972,9,9,440
3973,4,17,720
3974,30,55,820
3975,57,82,850
3976,7,104,560
3977,18,38,780
3978,19,62,700
3979,21,73,740
3980,21,31,380
3981,18,53,720
3982,9,50,410
3983,40,103,800
3984,30,30,530
3985,44,78,620
3986,43,109,780
3987,55,71,780
3988,23,85,670
3989,35,64,720
3990,7,59,860
3991,48,70,870
3992,30,50,410
3993,52,69,450
3994,20,56,740
3995,38,109,730
3996,49,54,760
3997,37,113,690
3998,15,45,360
3999,46,114,650
4000,4,28,410
4001,37,115,760
4002,23,66,780
4003,41,74,830
4004,28,40,400
4005,51,75,710
4006,53,115,860
4007,23,88,750
4008,37,78,820
4009,34,110,590
4010,35,108,620
4011,48,53,800
4012,22,44,750
4013,22,72,840
4014,14,28,600
4015,3,16,880
4016,31,54,860
4017,47,76,550
4018,7,84,860
4019,17,111,700
4020,44,64,570
4021,52,68,820
4022,35,70,720
4023,63,77,880
4024,36,115,700
4025,45,61,680
4026,51,79,710
4027,43,61,650
4028,13,24,410
4029,28,35,570
4030,27,29,330
4031,7,76,820
4032,39,119,890
4033,11,102,900
4034,42,65,860
4035,65,68,740
4036,11,74,740
4037,2,58,790
4038,35,106,490
4039,15,102,820
4040,59,71,830
4041,2,16,360
4042,3,14,380
4043,49,112,780
4044,44,49,430
4045,53,74,890
4046,10,35,420
4047,38,105,460
4048,46,118,830
4049,9,52,780
4050,56,87,730
4051,12,75,820
4052,57,69,850
4053,4,5,430
4054,32,37,650
4055,44,120,800
4056,66,77,850
4057,16,66,890
4058,22,30,330
4059,31,70,790
4060,17,27,750
4061,45,106,750
4062,35,63,750
4063,23,27,630
4064,34,97,770
4065,51,118,840
4066,5,8,360
4067,40,102,810
4068,45,82,830
4069,32,64,750
4070,40,115,860
4071,27,35,740
4072,38,50,660
4073,53,73,780
4074,13,59,540
4075,52,76,840
4076,43,116,810
4077,7,101,660
4078,20,74,860
4079,3,106,580
4080,41,62,700
4081,22,35,310
4082,41,46,490
4083,15,61,460
4084,57,80,840
4085,43,72,860
4086,20,68,810
4087,38,110,880
4088,40,119,670
4089,11,88,790
4090,31,67,860
4091,70,82,860
4092,53,73,900
4093,36,85,830
4094,5,54,850
4095,38,98,710
4096,7,10,180
4097,5,6,550
4098,35,71,550
4099,45,50,710
4100,15,53,540
4101,13,79,830
4102,17,102,790
4103,19,36,730
4104,21,78,690
4105,84,84,900
4106,56,104,650
4107,47,97,600
4108,14,71,660
4109,61,73,800
4110,43,119,690
4111,35,116,710
4112,50,116,900
4113,39,61,800
4114,15,51,370
4115,15,64,870
4116,44,111,600
4117,38,119,830
4118,2,82,690
4119,7,46,580
4120,7,117,640
4121,1,16,360
4122,21,56,760
4123,33,100,890
4124,49,66,830
4125,11,57,520
4126,15,95,900
4127,58,69,720
4128,55,68,890
4129,22,58,370
4130,9,63,480
4131,17,49,350
4132,11,10,410
4133,5,34,360
4134,9,18,790
4135,33,102,730
4136,18,21,310
4137,18,32,530
4138,53,81,500
4139,46,101,650
4140,24,38,600
4141,54,65,870
4142,7,34,690
4143,63,68,740
4144,43,67,670
4145,34,66,740
4146,55,82,830
4147,51,118,900
4148,51,72,720
4149,46,120,670
4150,56,71,860
4151,21,54,500
4152,65,65,800
4153,11,38,840
4154,18,95,600
4155,55,63,730
4156,46,71,770
4157,5,71,480
4158,42,83,830
4159,45,117,650
4160,6,6,190
4161,8,28,530
4162,56,85,850
4163,38,56,770
4164,6,97,830
4165,8,54,570
4166,54,86,890
4167,5,108,720
4168,31,81,720
4169,31,76,880
4170,36,102,900
4171,43,64,790
4172,38,85,650
4173,35,66,770
4174,47,90,650
4175,50,92,740
4176,32,65,790
4177,39,118,730
4178,1,15,340
4179,10,40,530
4180,21,106,690
4181,40,49,830
4182,8,90,550
4183,32,98,680
4184,33,36,360
4185,31,91,740
4186,51,66,860
4187,57,66,720
4188,49,58,620
4189,15,43,690
4190,34,77,850
4191,22,62,420
4192,24,31,430
4193,58,63,820
4194,37,93,660
4195,43,80,520
4196,30,40,330
4197,37,46,890
4198,32,109,680
4199,7,81,650
4200,27,84,690
4201,23,47,360
4202,40,50,890
4203,35,73,610
4204,27,57,580
4205,19,75,830
4206,36,89,580
4207,35,66,830
4208,51,80,840
4209,56,87,900
4210,2,48,650
4211,52,116,880
4212,28,57,410
4213,48,82,820
4214,58,76,810
4215,56,70,820
4216,58,76,830
4217,26,45,690
4218,2,97,640
4219,25,117,880
4220,25,29,470
4221,4,29,850
4222,43,75,490
4223,41,104,820
4224,36,77,860
4225,36,101,830
4226,57,77,880
4227,39,64,660
4228,10,104,630
4229,6,34,420
4230,50,119,780
4231,38,84,840
4232,15,73,460
4233,51,65,430
4234,43,103,460
4235,19,24,840
4236,39,103,570
4237,38,103,780
4238,27,49,850
4239,22,23,550
4240,18,44,500
4241,25,76,570
4242,18,72,890
4243,22,32,670
4244,44,107,720
4245,32,103,620
4246,57,110,710
4247,45,66,790
4248,16,18,550
4249,10,44,540
4250,5,19,380
4251,29,50,750
4252,39,115,750
4253,17,56,490
4254,39,44,440
4255,22,53,840
4256,29,31,340
4257,15,62,780
4258,41,73,590
4259,41,104,680
4260,39,103,860
4261,32,56,610
4262,53,61,750
4263,5,20,680
4264,42,60,630
4265,21,50,610
4266,12,14,870
4267,71,76,760
4268,44,119,790
4269,4,59,840
4270,20,82,480
4271,45,114,660
4272,34,53,480
4273,52,60,590
4274,35,106,810
4275,60,84,850
4276,44,50,640
4277,46,82,580
4278,29,56,860
4279,32,52,460
4280,3,62,380
4281,38,67,790
4282,37,73,870
4283,23,27,680
4284,51,113,900
4285,59,73,890
4286,51,85,850
4287,35,71,600
4288,55,61,700
4289,35,61,860
4290,46,116,710
4291,30,36,530
4292,24,69,720
4293,29,40,530
4294,68,72,780
4295,38,110,520
4296,18,43,540
4297,5,39,320
4298,52,52,610
4299,68,85,850
4300,32,120,600
4301,21,88,540
4302,62,69,830
4303,28,52,870
4304,36,105,460
4305,33,118,780
4306,39,61,690
4307,3,34,320
4308,37,38,340
4309,15,62,620
4310,24,104,690
4311,3,72,570
4312,45,106,710
4313,38,62,770
4314,49,83,890
4315,37,79,820
4316,21,84,860
4317,43,54,370
4318,31,70,860
4319,37,108,530
4320,38,42,310
4321,44,66,780
4322,20,71,870
4323,52,115,870
4324,11,47,830
4325,10,28,460
4326,42,82,820
4327,60,76,840
4328,24,51,640
4329,15,26,740
4330,21,62,500
4331,12,42,520
4332,56,64,770
4333,72,73,760
4334,54,78,880
4335,7,42,480
4336,5,62,540
4337,15,95,700
4338,58,68,810
4339,24,29,450
4340,22,76,820
4341,2,33,540
4342,52,113,730
4343,2,92,870
4344,25,59,670
4345,46,65,830
4346,9,51,780
4347,43,106,790
4348,51,74,900
4349,35,105,790
4350,35,90,740
4351,39,112,590
4352,48,85,760
4353,22,78,890
4354,71,73,810
4355,49,62,470
4356,37,67,830
4357,6,14,620
4358,25,26,760
4359,32,34,690
4360,18,54,640
4361,55,118,890
4362,45,116,680
4363,23,27,430
4364,33,116,740
4365,52,120,850
4366,19,87,740
4367,43,81,850
4368,49,68,770
4369,47,76,880
4370,16,21,310
4371,33,57,440
4372,14,27,290
4373,55,102,760
4374,31,68,900
4375,44,117,650
4376,31,90,710
4377,10,18,610
4378,27,63,880
4379,38,45,390
4380,20,49,650
4381,27,65,580
4382,65,69,690
4383,48,62,720
4384,32,83,660
4385,1,50,350
4386,24,60,820
4387,6,30,330
4388,29,46,660
4389,32,65,720
4390,41,114,890
4391,42,117,620
4392,37,76,890
4393,24,48,460
4394,25,65,500
4395,46,107,860
4396,19,61,890
4397,24,27,720
4398,38,44,540
4399,20,76,850
4400,7,110,740
4401,14,63,820
4402,41,73,870
4403,32,79,820
4404,51,115,690
4405,29,63,900
4406,44,116,840
4407,5,23,400
4408,36,41,450
4409,23,79,750
4410,19,68,860
4411,31,87,750
4412,42,105,640
4413,20,73,880
4414,41,64,870
4415,25,50,540
4416,17,34,750
4417,49,50,850
4418,31,93,600
4419,2,112,790
4420,65,66,680
4421,57,74,770
4422,24,88,530
4423,11,67,680
4424,41,62,870
4425,29,80,660
4426,26,48,660
4427,7,38,590
4428,43,65,690
4429,39,94,830
4430,43,110,830
4431,6,45,740
4432,49,51,340
4433,62,66,820
4434,23,30,530
4435,30,105,710
4436,12,70,720
4437,24,49,540
4438,66,71,900
4439,47,65,810
4440,12,81,770
4441,1,10,190
4442,42,73,850
4443,6,64,550
4444,16,72,850
4445,6,18,380
4446,43,67,590
4447,15,16,400
4448,72,76,830
4449,21,43,440
4450,27,35,730
4451,42,114,900
4452,34,73,900
4453,35,66,680
4454,56,94,660
4455,61,63,640
4456,14,84,580
4457,37,69,420
4458,40,100,820
4459,1,22,370
4460,45,86,890
4461,27,42,730
4462,32,105,570
4463,15,19,850
4464,9,12,590
4465,31,104,820
4466,82,85,860
4467,38,101,660
4468,38,113,810
4469,19,63,600
4470,13,44,720
4471,25,91,780
4472,79,85,900
4473,55,71,750
4474,59,76,820
4475,26,32,870
4476,33,96,810
4477,2,56,610
4478,16,81,710
4479,41,115,800
4480,66,74,870
4481,29,38,440
4482,35,61,790
4483,76,77,870
4484,8,37,340
4485,45,112,700
4486,32,111,630
4487,15,18,810
4488,4,115,770
4489,19,72,870
4490,52,77,800
4491,18,39,340
4492,49,75,760
4493,18,46,890
4494,2,39,510
4495,45,101,600
4496,10,51,640
4497,34,47,670
4498,70,72,740
4499,25,37,620
4500,29,98,620
4501,52,78,840
4502,40,60,580
4503,6,7,350
4504,20,70,800
4505,7,38,390
4506,11,58,550
4507,50,67,640
4508,22,26,690
4509,12,51,590
4510,20,55,780
4511,18,73,750
4512,51,64,750
4513,41,58,850
4514,47,70,820
4515,47,81,500
4516,12,63,810
4517,6,53,320
4518,27,40,540
4519,15,23,350
4520,20,81,750
4521,25,99,600
4522,50,71,680
4523,32,81,870
4524,50,111,610
4525,15,97,880
4526,42,64,900
4527,29,61,660
4528,11,111,760
4529,36,44,620
4530,37,72,720
4531,19,21,740
4532,11,50,370
4533,9,45,420
4534,27,28,320
4535,12,82,510
4536,7,92,860
4537,45,97,860
4538,42,106,850
4539,8,14,490
4540,48,56,660
4541,27,110,670
4542,48,49,730
4543,17,48,790
4544,33,67,810
4545,15,42,740
4546,35,104,670
4547,18,74,730
4548,47,86,670
4549,19,28,730
4550,45,65,710
4551,32,98,900
4552,19,109,680
4553,52,83,740
4554,10,37,430
4555,2,114,650
4556,30,62,550
4557,75,77,860
4558,32,47,850
4559,50,69,810
4560,41,66,670
4561,26,28,650
4562,41,116,790
4563,44,73,770
4564,16,63,870
4565,12,68,900
4566,31,103,590
4567,20,23,620
4568,55,96,790
4569,17,23,480
4570,54,78,820
4571,50,94,740
4572,18,72,850
4573,44,88,880
4574,18,54,710
4575,29,71,560
4576,20,24,890
4577,38,107,630
4578,22,113,720
4579,38,41,870
4580,36,58,510
4581,16,27,520
4582,19,60,770
4583,9,70,420
4584,39,99,650
4585,48,68,870
4586,34,101,460
4587,27,86,850
4588,46,89,510
4589,35,79,740
4590,59,61,610
4591,29,42,430
4592,6,47,840
4593,14,61,840
4594,60,71,830
4595,8,48,470
4596,32,33,740
4597,41,104,540
4598,57,64,710
4599,29,41,600
4600,7,55,840
4601,34,89,760
4602,9,47,830
4603,34,83,550
4604,7,64,700
4605,43,61,820
4606,49,67,880
4607,27,85,610
4608,31,31,610
4609,48,112,540
4610,9,93,750
4611,33,94,750
4612,41,49,740
4613,51,75,760
4614,44,48,770
4615,32,38,870
4616,69,80,830
4617,5,76,850
4618,36,60,610
4619,31,105,840
4620,6,19,300
4621,2,115,630
4622,40,107,670
4623,41,73,870
4624,47,65,640
4625,16,41,550
4626,18,64,660
4627,29,48,510
4628,54,65,840
4629,31,92,840
4630,56,71,770
4631,45,108,540
4632,6,16,750
4633,5,16,560
4634,33,103,880
4635,65,81,810
4636,47,102,780
4637,9,90,900
4638,51,113,760
4639,53,63,730
4640,58,63,720
4641,49,69,760
4642,4,51,750
4643,1,82,420
4644,24,87,610
4645,2,80,870
4646,32,103,610
4647,14,87,880
4648,57,69,810
4649,17,82,860
4650,17,50,500
4651,58,75,850
4652,23,27,400
4653,73,73,790
4654,47,112,840
4655,5,94,810
4656,44,67,740
4657,42,114,640
4658,56,76,890
4659,45,46,490
4660,37,100,510
4661,31,97,640
4662,37,52,570
4663,10,86,710
4664,24,39,500
4665,44,86,770
4666,5,32,390
4667,52,81,820
4668,29,103,860
4669,3,15,340
4670,59,67,890
4671,36,102,830
4672,8,48,350
4673,3,80,530
4674,4,67,890
4675,43,103,560
4676,11,63,630
4677,55,65,840
4678,58,120,810
4679,54,55,790
4680,19,111,610
4681,3,36,850
4682,8,14,440
4683,16,62,880
4684,15,17,280
4685,9,65,880
4686,44,105,580
4687,27,76,600
4688,41,65,690
4689,4,34,740
4690,52,82,870
4691,56,119,860
4692,50,71,720
4693,35,78,780
4694,62,88,880
4695,2,13,320
4696,43,110,610
4697,20,29,300
4698,10,67,890
4699,53,71,740
4700,52,78,800
4701,40,113,690
4702,50,71,730
4703,39,50,360
4704,17,80,820
4705,23,56,370
4706,4,68,850
4707,31,32,800
4708,58,76,890
4709,6,31,330
4710,52,88,900
4711,19,67,530
4712,3,34,460
4713,31,102,450
4714,45,92,900
4715,48,108,800
4716,41,111,700
4717,53,59,660
4718,6,112,850
4719,66,68,680
4720,17,63,600
4721,3,114,850
4722,31,112,830
4723,50,72,870
4724,4,52,800
4725,48,118,790
4726,53,62,690
4727,41,65,880
4728,50,113,650
4729,48,118,650
4730,40,119,810
4731,14,79,620
4732,25,47,390
4733,2,53,590
4734,30,30,500
4735,12,25,620
4736,8,9,140
4737,54,67,760
4738,14,47,600
4739,48,62,670
4740,52,62,730
4741,39,52,540
4742,50,72,770
4743,8,44,890
4744,11,69,780
4745,36,39,470
4746,29,43,860
4747,54,62,860
4748,5,64,780
4749,15,17,410
4750,32,77,790
4751,37,71,850
4752,23,31,640
4753,55,116,650
4754,74,75,880
4755,6,70,570
4756,27,52,880
4757,50,79,820
4758,29,48,730
4759,43,91,650
4760,46,68,740
4761,12,64,650
4762,41,80,810
4763,72,75,770
4764,50,65,700
4765,11,30,870
4766,40,120,700
4767,70,74,740
